City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,8.53,11.823999999999998,13.053166666666668,,-30.03066666666666,59.07900000000001,93.284
-48.991111,-24.657222,Adrianopolis,1.5845,2.1655,2.5785,,73.225,66.303,
-50.382778,-25.874167,Sao Mateus do Sul,8.213249999999999,11.501,12.8805,,75.8965,56.454,68.595
-53.055,-26.081111,Francisco Beltrao,14.771,19.191000000000003,21.0435,,76.155,63.029,146.713
-54.588056,-25.547778,Foz do Iguacu,11.348,14.3365,15.743,,79.11,55.479,92.281
-54.056667,-24.556111,Marechal Candido Rondon,12.287,16.02825,17.8315,,79.494,55.73950000000001,94.176
-52.383056,-24.045556,Campo Mourao,11.08025,13.7065,15.00125,,78.81700000000001,54.827,77.39750000000001
-52.465278,-23.073056,Paranavai,10.3325,13.2085,14.9475,,85.203,49.322,140.94
-50.161944,-25.095,Ponta Grossa,4.32475,5.91525,6.505750000000001,,74.3875,59.016000000000005,74.267
-51.162778,-23.310278,Londrina,9.42,12.5025,13.576,,80.108,61.676,68.788
-51.458056,-25.395278,Guarapuava,5.556821917808219,7.3910684931506845,7.835671232876712,902.4421369863014,71.67671232876712,57.83424657534247,115.84153225806452
-49.273056,-25.427778,Curitiba,2.16,3.085,3.16,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.225,0.27,0.5,,64.0,69.0,71.6
-49.273056,-25.427778,Curitiba,2.5250000000000004,3.51,3.69,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.0,0.06,0.145,,65.0,70.0,73.07
-49.273056,-25.427778,Curitiba,2.665,3.685,4.04,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.05,0.155,0.155,,64.0,69.0,73.9
-49.273056,-25.427778,Curitiba,2.92,3.955,4.2,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.045,0.045,0.06,,65.0,69.0,73.23
-49.273056,-25.427778,Curitiba,2.965,4.025,4.279999999999999,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.0,0.135,0.135,,65.0,68.0,73.92
-49.273056,-25.427778,Curitiba,3.545,4.69,5.045,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.0,0.095,0.21,,65.0,68.0,73.37
-49.273056,-25.427778,Curitiba,3.05,4.125,4.24,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.0,0.095,0.095,,65.0,68.0,72.68
-49.273056,-25.427778,Curitiba,2.92,3.985,4.465,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.015,0.1,0.345,,65.0,68.0,74.31
-49.273056,-25.427778,Curitiba,3.065,4.05,4.125,,-232.0,53.0,
-49.273056,-25.427778,Curitiba,0.0,0.07,0.185,,65.0,69.0,72.24
